date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:16:49	216592/216592	U--MCZ	200	updated ('OK')	text/html	etag:%22yxgz312l3w4n3x%22	https://www.fanduel.com/research/daily-fantasy-baseball-podcast-the-solo-shot-thursday-7-27-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/daily-fantasy-baseball-podcast-the-solo-shot-thursday-7-27-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/27)
10:16:49	228778/228778	U--MCZ	200	updated ('OK')	text/html	etag:%222kb3fqgapc4wif%22	https://www.fanduel.com/research/daily-fantasy-baseball-stacks-for-thursday-7-27-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/daily-fantasy-baseball-stacks-for-thursday-7-27-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/27)
10:16:49	224943/224943	U--MCZ	200	updated ('OK')	text/html	etag:%2212hwgkganlx4tju%22	https://www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-wednesday-7-26-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-wednesday-7-26-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/27)
10:16:49	231893/231893	U--MCZ	200	updated ('OK')	text/html	etag:%225vpueku1tz4yx2%22	https://www.fanduel.com/research/travis-kelce-is-a-fantasy-cheat-code-should-be-considered-at-first-overall	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/travis-kelce-is-a-fantasy-cheat-code-should-be-considered-at-first-overall.html	(from https://www.fanduel.com/research/sitemap/2023/7/27)
10:16:49	0/-1	---M--	301	error ('')			https://www.fanduel.com/theduel	C:/My%20Web%20Sites/fanduel/www.fanduel.com/theduel.f81.delayed	(from https://www.fanduel.com/research/sitemap/2023/11/30)
10:16:51	242118/242118	U--MCZ	200	updated ('OK')	text/html	etag:%221lxrzi1vcu56sx%22	https://www.fanduel.com/research/will-calvin-ridley-return-to-a-wr1-level-with-jaguars	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/will-calvin-ridley-return-to-a-wr1-level-with-jaguars.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:51	218054/218054	U--MCZ	200	updated ('OK')	text/html	etag:%2210nroa49aah4o8n%22	https://www.fanduel.com/research/welcome-to-fanduel-research	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/welcome-to-fanduel-research.html	(from https://www.fanduel.com/research/sitemap/2023/7/27)
10:16:51	223048/223048	U--MCZ	200	updated ('OK')	text/html	etag:%22yz8bu1zosq4s2l%22	https://www.fanduel.com/research/up-and-adams-wednesday-july-26th-2023	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/up-and-adams-wednesday-july-26th-2023.html	(from https://www.fanduel.com/research/sitemap/2023/7/27)
10:16:52	232585/232585	U--MCZ	200	updated ('OK')	text/html	etag:%22kixcjlgk6o4zga%22	https://www.fanduel.com/research/women-s-world-cup-betting-all-teams-have-a-chance-to-qualify-from-group-a-on-sunday	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/women-s-world-cup-betting-all-teams-have-a-chance-to-qualify-from-group-a-on-sunday.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:52	222545/222545	U--MCZ	200	updated ('OK')	text/html	etag:%22oiezxi784n4row%22	https://www.fanduel.com/research/colorado-announces-return-to-big-12	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/colorado-announces-return-to-big-12.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:52	0/-1	---M--	301	error ('')			https://www.fanduel.com/theduel	C:/My%20Web%20Sites/fanduel/www.fanduel.com/theduel.fb1.delayed	(from https://www.fanduel.com/research/sitemap/2023/12/30)
10:16:54	242154/242154	U--MCZ	200	updated ('OK')	text/html	etag:%22o0jjzvozp656tj%22	https://www.fanduel.com/research/women-s-world-cup-betting-a-top-10-face-off-headlines-saturday-s-slate	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/women-s-world-cup-betting-a-top-10-face-off-headlines-saturday-s-slate.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:55	223228/223228	U--MCZ	200	updated ('OK')	text/html	etag:%2210cfwf5d9ky4s7d%22	https://www.fanduel.com/research/mlb-betting-guide-for-friday-7-28-23-the-twins-are-primed-to-flex-their-offense-tonight	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/mlb-betting-guide-for-friday-7-28-23-the-twins-are-primed-to-flex-their-offense-tonight.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:55	230613/230613	U--MCZ	200	updated ('OK')	text/html	etag:%22p9cleo5u0k4xxg%22	https://www.fanduel.com/research/3-mlb-fanduel-value-plays-for-friday-7-28-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/3-mlb-fanduel-value-plays-for-friday-7-28-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:55	245156/245156	U--MCZ	200	updated ('OK')	text/html	etag:%229zt5k2bpur595h%22	https://www.fanduel.com/research/mike-williams-is-a-wide-receiver-to-target-in-fantasy-football-drafts	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/mike-williams-is-a-wide-receiver-to-target-in-fantasy-football-drafts.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:55	0/-1	---M--	301	error ('')			https://www.fanduel.com/theduel	C:/My%20Web%20Sites/fanduel/www.fanduel.com/theduel.fe4.delayed	(from https://www.fanduel.com/research/sitemap/2023/12/31)
10:16:57	232089/232089	U--MCZ	200	updated ('OK')	text/html	etag:%22ryqbjnz7kj4z2i%22	https://www.fanduel.com/research/ufc-291-daily-fantasy-picks-can-poirier-beat-gaethje-again	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/ufc-291-daily-fantasy-picks-can-poirier-beat-gaethje-again.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:58	251604/251604	U--MCZ	200	updated ('OK')	text/html	etag:%2218b1miribxp5e4h%22	https://www.fanduel.com/research/fanduel-daily-fantasy-baseball-helper-friday-7-28-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/fanduel-daily-fantasy-baseball-helper-friday-7-28-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:58	248250/248250	U--MCZ	200	updated ('OK')	text/html	etag:%22ne6ayhn5615bjb%22	https://www.fanduel.com/research/3-daily-fantasy-baseball-stacks-for-friday-7-28-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/3-daily-fantasy-baseball-stacks-for-friday-7-28-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:58	249087/249087	U--MCZ	200	updated ('OK')	text/html	etag:%22i4g7qst7de5c6o%22	https://www.fanduel.com/research/nascar-daily-fantasy-helper-cook-out-400	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/nascar-daily-fantasy-helper-cook-out-400.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:58	231055/231055	U--MCZ	200	updated ('OK')	text/html	etag:%2269ilbuxv8k4y9s%22	https://www.fanduel.com/research/daily-strikeout-leader-kevin-gausman-leads-the-way	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/daily-strikeout-leader-kevin-gausman-leads-the-way.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:59	210716/210716	U--MCZ	200	updated ('OK')	text/html	etag:%22ndb1f1nt344ikb%22	https://www.fanduel.com/research/horse-racing-best-bets-for-friday-7-28-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/horse-racing-best-bets-for-friday-7-28-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:59	232369/232369	U--MCZ	200	updated ('OK')	text/html	etag:%2216here6hpb04za6%22	https://www.fanduel.com/research/nascar-craftsman-truck-series-win-simulations-worldwide-express-250	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/nascar-craftsman-truck-series-win-simulations-worldwide-express-250.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:59	224340/224340	U--MCZ	200	updated ('OK')	text/html	etag:%22jo8q9k9ezx4t35%22	https://www.fanduel.com/research/3-mlb-fanduel-studs-to-target-for-friday-7-28-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/3-mlb-fanduel-studs-to-target-for-friday-7-28-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:16:59	242099/242099	U--MCZ	200	updated ('OK')	text/html	etag:%222m8yikaxc156ri%22	https://www.fanduel.com/research/2023-jim-dandy-stakes-preview	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/2023-jim-dandy-stakes-preview.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:17:00	247056/247056	U--MCZ	200	updated ('OK')	text/html	etag:%22zfyg3u47925alj%22	https://www.fanduel.com/research/2023-alfred-g-vanderbilt-handicap-preview	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/2023-alfred-g-vanderbilt-handicap-preview.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:17:00	254670/254670	U--MCZ	200	updated ('OK')	text/html	etag:%221562pdw4kc25gf7%22	https://www.fanduel.com/research/2023-bing-crosby-stakes-preview	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/2023-bing-crosby-stakes-preview.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:17:00	0/-1	---M--	301	error ('')			https://www.fanduel.com/theduel	C:/My%20Web%20Sites/fanduel/www.fanduel.com/theduel.100d.delayed	(from https://www.fanduel.com/research/sitemap/2024/1/30)
10:17:01	217280/217280	U--MCZ	200	updated ('OK')	text/html	etag:%22o5s5jaqbbh4nn1%22	https://www.fanduel.com/research/sports-betting-podcast-mlb-strikeout-props-with-pitching-ninja-for-friday-7-28-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/sports-betting-podcast-mlb-strikeout-props-with-pitching-ninja-for-friday-7-28-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:17:02	224229/224229	U--MCZ	200	updated ('OK')	text/html	etag:%22153ck5tvia54t00%22	https://www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-thursday-7-27-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-thursday-7-27-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:17:02	223957/223957	U--MCZ	200	updated ('OK')	text/html	etag:%22rvwutxe9c24sse%22	https://www.fanduel.com/research/3-mlb-player-prop-bets-to-target-on-friday-7-28-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/3-mlb-player-prop-bets-to-target-on-friday-7-28-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:17:02	216650/216650	U--MCZ	200	updated ('OK')	text/html	etag:%22dafw3jzc234n5j%22	https://www.fanduel.com/research/daily-fantasy-baseball-podcast-the-solo-shot-friday-7-28-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/daily-fantasy-baseball-podcast-the-solo-shot-friday-7-28-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/28)
10:17:02	0/-1	---M--	301	error ('')			https://www.fanduel.com/theduel	C:/My%20Web%20Sites/fanduel/www.fanduel.com/theduel.1036.delayed	(from https://www.fanduel.com/research/sitemap/2024/1/31)
10:17:04	255813/255813	U--MCZ	200	updated ('OK')	text/html	etag:%22140ri6xa5bc5hde%22	https://www.fanduel.com/research/fanduel-daily-fantasy-baseball-helper-saturday	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/fanduel-daily-fantasy-baseball-helper-saturday.html	(from https://www.fanduel.com/research/sitemap/2023/7/29)
10:17:04	216131/216131	U--MCZ	200	updated ('OK')	text/html	etag:%22wqnso2j2184mqy%22	https://www.fanduel.com/research/horse-racing-best-bets-for-saturday-7-29-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/horse-racing-best-bets-for-saturday-7-29-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/29)
10:17:05	224621/224621	U--MCZ	200	updated ('OK')	text/html	etag:%22zu529r4m8s4taw%22	https://www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-saturday-7-29-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-saturday-7-29-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/30)
10:17:05	224411/224411	U--MCZ	200	updated ('OK')	text/html	etag:%2215pu6y0dogp4t52%22	https://www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-friday-7-28-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-friday-7-28-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/29)
10:17:05	261271/261271	U--MCZ	200	updated ('OK')	text/html	etag:%22vjbrpu69p15ll3%22	https://www.fanduel.com/research/wyndham-championship-win-simulations-henley-sits-atop-the-model	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/wyndham-championship-win-simulations-henley-sits-atop-the-model.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:05	220925/220925	U--MCZ	200	updated ('OK')	text/html	etag:%221vrcqv6nnv4qfi%22	https://www.fanduel.com/research/up-and-adams-monday-july-31st-2023	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/up-and-adams-monday-july-31st-2023.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:05	296160/296160	U--MCZ	200	updated ('OK')	text/html	etag:%22tpzigxj2sl6ci8%22	https://www.fanduel.com/research/wyndham-championship-course-info-key-stats-and-course-history-sungjae-shows-up-at-sedgefield	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/wyndham-championship-course-info-key-stats-and-course-history-sungjae-shows-up-at-sedgefield.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:06	221583/221583	U--MCZ	200	updated ('OK')	text/html	etag:%226t46a037zn4qy8%22	https://www.fanduel.com/research/robert-saleh-on-dalvin-cook-he-turned-me-into-a-believer	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/robert-saleh-on-dalvin-cook-he-turned-me-into-a-believer.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:06	232274/232274	U--MCZ	200	updated ('OK')	text/html	etag:%22seovoz9e9x4z7f%22	https://www.fanduel.com/research/women-s-world-cup-will-the-us-get-back-to-winning-ways-on-tuesday	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/women-s-world-cup-will-the-us-get-back-to-winning-ways-on-tuesday.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:06	250493/250493	U--MCZ	200	updated ('OK')	text/html	etag:%22rnxddtyerd5d9k%22	https://www.fanduel.com/research/garrett-wilson-is-ready-to-join-fantasy-s-elite-in-2023	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/garrett-wilson-is-ready-to-join-fantasy-s-elite-in-2023.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:06	0/-1	---M--	301	error ('')			https://www.fanduel.com/theduel	C:/My%20Web%20Sites/fanduel/www.fanduel.com/theduel.1067.delayed	(from https://www.fanduel.com/research/sitemap/2024/2/28)
10:17:08	214638/214638	U--MCZ	200	updated ('OK')	text/html	etag:%228htjum8g2b4lln%22	https://www.fanduel.com/research/weekly-fanduel-research-free-play-nfl-hall-of-fame-game	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/weekly-fanduel-research-free-play-nfl-hall-of-fame-game.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:08	226250/226250	U--MCZ	200	updated ('OK')	text/html	etag:%2234zkev7cgd4uk3%22	https://www.fanduel.com/research/how-much-have-the-rangers-moves-impacted-their-betting-odds	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/how-much-have-the-rangers-moves-impacted-their-betting-odds.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:09	238140/238140	U--MCZ	200	updated ('OK')	text/html	etag:%22uazkgmq42853qd%22	https://www.fanduel.com/research/women-s-world-cup-betting-usa-england-are-favorites-in-decisive-fixtures-on-tuesday	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/women-s-world-cup-betting-usa-england-are-favorites-in-decisive-fixtures-on-tuesday.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:09	256571/256571	U--MCZ	200	updated ('OK')	text/html	etag:%22opg10vulnw5hyg%22	https://www.fanduel.com/research/fanduel-daily-fantasy-baseball-helper-monday-7-31-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/fanduel-daily-fantasy-baseball-helper-monday-7-31-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:09	229111/229111	U--MCZ	200	updated ('OK')	text/html	etag:%22tvkl4d0h4i4wrq%22	https://www.fanduel.com/research/3-mlb-fanduel-value-plays-for-monday-7-31-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/3-mlb-fanduel-value-plays-for-monday-7-31-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:09	0/-1	---M--	301	error ('')			https://www.fanduel.com/theduel	C:/My%20Web%20Sites/fanduel/www.fanduel.com/theduel.109a.delayed	(from https://www.fanduel.com/research/sitemap/2024/2/29)
10:17:11	254635/254635	U--MCZ	200	updated ('OK')	text/html	etag:%224sa5selwnr5ggm%22	https://www.fanduel.com/research/fedexcup-playoff-standings-entering-the-wyndham-championship	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/fedexcup-playoff-standings-entering-the-wyndham-championship.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:12	271357/271357	U--MCZ	200	updated ('OK')	text/html	etag:%22pvcw6dny095tda%22	https://www.fanduel.com/research/rb-regression-can-austin-ekeler-and-jamaal-williams-overperform-again-in-2023	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/rb-regression-can-austin-ekeler-and-jamaal-williams-overperform-again-in-2023.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:12	245032/245032	U--MCZ	200	updated ('OK')	text/html	etag:%22rrjvrx3lt75921%22	https://www.fanduel.com/research/3-daily-fantasy-baseball-stacks-for-monday-7-31-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/3-daily-fantasy-baseball-stacks-for-monday-7-31-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:12	221253/221253	U--MCZ	200	updated ('OK')	text/html	etag:%2218b6zmnj0844qpa%22	https://www.fanduel.com/research/3-mlb-player-prop-bets-to-target-on-monday-7-31-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/3-mlb-player-prop-bets-to-target-on-monday-7-31-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:13	229281/229281	U--MCZ	200	updated ('OK')	text/html	etag:%22an9vvf45qj4wwe%22	https://www.fanduel.com/research/3-mlb-fanduel-studs-to-target-for-monday-7-31-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/3-mlb-fanduel-studs-to-target-for-monday-7-31-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:13	234347/234347	U--MCZ	200	updated ('OK')	text/html	etag:%221gjbfvuunh50ss%22	https://www.fanduel.com/research/mlb-betting-guide-for-monday-7-31-23-do-the-cubs-or-reds-have-the-edge-at-wrigley	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/mlb-betting-guide-for-monday-7-31-23-do-the-cubs-or-reds-have-the-edge-at-wrigley.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:13	241757/241757	U--MCZ	200	updated ('OK')	text/html	etag:%22qwvapf7egp56j0%22	https://www.fanduel.com/research/how-will-alexander-mattison-fare-in-fantasy-as-the-vikings-lead-back	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/how-will-alexander-mattison-fare-in-fantasy-as-the-vikings-lead-back.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:13	0/-1	---M--	301	error ('')			https://www.fanduel.com/theduel	C:/My%20Web%20Sites/fanduel/www.fanduel.com/theduel.10cd.delayed	(from https://www.fanduel.com/research/sitemap/2024/3/30)
10:17:14	216324/216324	U--MCZ	200	updated ('OK')	text/html	etag:%22fu5azjqmyn4mwh%22	https://www.fanduel.com/research/sports-betting-podcast-mlb-player-props-plus-nfl-season-long-player-prop-monday-7-31-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/sports-betting-podcast-mlb-player-props-plus-nfl-season-long-player-prop-monday-7-31-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:14	215775/215775	U--MCZ	200	updated ('OK')	text/html	etag:%22hchd8146g74mh8%22	https://www.fanduel.com/research/daily-fantasy-baseball-podcast-the-solo-shot-monday-7-31-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/daily-fantasy-baseball-podcast-the-solo-shot-monday-7-31-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:15	223566/223566	U--MCZ	200	updated ('OK')	text/html	etag:%221834ja8opvq4sgv%22	https://www.fanduel.com/research/up-and-adams-friday-july-28th-2023	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/up-and-adams-friday-july-28th-2023.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:15	224375/224375	U--MCZ	200	updated ('OK')	text/html	etag:%2211fzzb3nyaj4t42%22	https://www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-sunday-7-30-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-sunday-7-30-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:15	0/-1	---M--	301	error ('')			https://www.fanduel.com/theduel	C:/My%20Web%20Sites/fanduel/www.fanduel.com/theduel.10f4.delayed	(from https://www.fanduel.com/research/sitemap/2024/3/31)
10:17:16	254527/254527	U--MCZ	200	updated ('OK')	text/html	etag:%229xk4y066cn5gds%22	https://www.fanduel.com/research/fanduel-daily-fantasy-baseball-helper-sunday-7-30-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/fanduel-daily-fantasy-baseball-helper-sunday-7-30-23.html	(from https://www.fanduel.com/research/sitemap/2023/7/31)
10:17:17	217077/217077	U--MCZ	200	updated ('OK')	text/html	etag:%22y218g8szuo4nhe%22	https://www.fanduel.com/research/sports-betting-podcast-college-football-week-1-betting-preview	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/sports-betting-podcast-college-football-week-1-betting-preview.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:17	227473/227473	U--MCZ	200	updated ('OK')	text/html	etag:%22jbih39hr7s4vi6%22	https://www.fanduel.com/research/us-open-second-round-betting-guide-thursday-8-31-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/us-open-second-round-betting-guide-thursday-8-31-23.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:17	274929/274929	U--MCZ	200	updated ('OK')	text/html	etag:%224ocr64991b5w4g%22	https://www.fanduel.com/research/fantasy-football-is-desmond-ridder-a-diamond-in-the-rough	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/fantasy-football-is-desmond-ridder-a-diamond-in-the-rough.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:18	247949/247949	U--MCZ	200	updated ('OK')	text/html	etag:%22krlztg52t15bb2%22	https://www.fanduel.com/research/fantasy-football-michael-pittman-is-not-a-post-hype-breakout-candidate-this-year	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/fantasy-football-michael-pittman-is-not-a-post-hype-breakout-candidate-this-year.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:18	228033/228033	U--MCZ	200	updated ('OK')	text/html	etag:%225r2lot550f4vxk%22	https://www.fanduel.com/research/3-mlb-fanduel-value-plays-for-wednesday-8-30-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/3-mlb-fanduel-value-plays-for-wednesday-8-30-23.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:18	252182/252182	U--MCZ	200	updated ('OK')	text/html	etag:%227b9w211law5ekf%22	https://www.fanduel.com/research/fanduel-daily-fantasy-baseball-helper-wednesday-8-30-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/fanduel-daily-fantasy-baseball-helper-wednesday-8-30-23.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:19	237680/237680	U--MCZ	200	updated ('OK')	text/html	etag:%22mqp8rwpzqq53dh%22	https://www.fanduel.com/research/mlb-betting-guide-for-wednesday-8-30-23-trusting-young-arms-in-los-angeles	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/mlb-betting-guide-for-wednesday-8-30-23-trusting-young-arms-in-los-angeles.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:19	246650/246650	U--MCZ	200	updated ('OK')	text/html	etag:%223pgph6wg1u5aar%22	https://www.fanduel.com/research/3-daily-fantasy-baseball-stacks-for-wednesday-8-30-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/3-daily-fantasy-baseball-stacks-for-wednesday-8-30-23.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:19	235517/235517	U--MCZ	200	updated ('OK')	text/html	etag:%2216c1ruqu0tz51pq%22	https://www.fanduel.com/research/fantasy-football-can-christian-kirk-recapture-last-year-s-breakout	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/fantasy-football-can-christian-kirk-recapture-last-year-s-breakout.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:19	229744/229744	U--MCZ	200	updated ('OK')	text/html	etag:%222kjpd0zsk24x99%22	https://www.fanduel.com/research/3-mlb-player-prop-bets-to-target-on-wednesday-8-30-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/3-mlb-player-prop-bets-to-target-on-wednesday-8-30-23.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:19	216503/216503	U--MCZ	200	updated ('OK')	text/html	etag:%2213w6fmh55w34n16%22	https://www.fanduel.com/research/horse-racing-best-bets-for-wednesday-8-30-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/horse-racing-best-bets-for-wednesday-8-30-23.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:19	0/-1	---M--	301	error ('')			https://www.fanduel.com/theduel	C:/My%20Web%20Sites/fanduel/www.fanduel.com/theduel.1126.delayed	(from https://www.fanduel.com/research/sitemap/2024/4/30)
10:17:21	216846/216846	U--MCZ	200	updated ('OK')	text/html	etag:%22bjeduatmod4naz%22	https://www.fanduel.com/research/daily-fantasy-baseball-podcast-the-solo-shot-wednesday-8-30-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/daily-fantasy-baseball-podcast-the-solo-shot-wednesday-8-30-23.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:22	230238/230238	U--MCZ	200	updated ('OK')	text/html	etag:%22n1soyyg5hb4xmp%22	https://www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-tuesday-8-29-23	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/yesterday-s-perfect-fanduel-mlb-dfs-lineup-tuesday-8-29-23.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
10:17:22	212755/212755	U--MCZ	200	updated ('OK')	text/html	etag:%228a7jalljhk4k5i%22	https://www.fanduel.com/research/mlb-tv-free-game-of-the-day-wednesday-8-30-braves-at-rockies	C:/My%20Web%20Sites/fanduel/www.fanduel.com/research/mlb-tv-free-game-of-the-day-wednesday-8-30-braves-at-rockies.html	(from https://www.fanduel.com/research/sitemap/2023/8/30)
